#{"t_start": 1765400232.2934375, "env_id": "None"}
r,l,t
75.333336,123,2369.199394
46.666664,77,2370.263452
19.0,38,2370.798601
29.666674,48,2371.500261
92.66667,160,2373.777347
44.999973,100,2375.179011
29.666674,48,2375.860936
4.0,7,2375.985541
57.999958,97,2377.408784
103.33336,160,2379.712753
75.33334,133,2381.647044
96.000046,160,2383.820699
18.0,37,2384.338602
91.33337,160,2386.694911
26.66668,55,2387.481937
64.99997,104,2388.932954
42.666653,69,2389.86461
91.33338,160,2392.608579
94.00007,160,2394.84122
91.33337,160,2397.074168
99.33339,160,2399.365575
94.00003,160,2401.611106
75.66665,128,2403.489732
45.666656,88,2404.699476
50.66664,85,2405.903856
27.333347,53,2423.6501
38.66667,71,2424.583696
19.000002,32,2425.025727
29.000006,46,2425.647281
27.666668,40,2426.185388
25.333342,53,2426.865813
97.33338,160,2429.214092
44.999985,80,2430.556742
34.000008,59,2431.407333
94.66671,160,2433.681924
24.333336,38,2434.220973
8.000002,19,2434.480816
39.000008,70,2435.452322
24.0,49,2436.188112
15.999996,35,2436.69485
14.666664,27,2437.075222
51.66664,98,2439.018845
91.33334,160,2441.268272
20.000002,39,2441.820113
63.333305,105,2443.271975
44.66666,65,2444.207066
5.3333335,9,2444.346099
30.000006,47,2445.024392
88.666695,160,2447.285525
50.333305,94,2448.747142
50.999992,102,2450.210925
92.66671,160,2452.432861
7.3333335,13,2452.617162
66.33331,98,2453.982407
48.999992,78,2455.09523
38.999985,68,2456.033682
71.66666,124,2457.777662
93.33339,160,2460.051464
40.33333,68,2461.012328
75.333336,127,2462.820147
12.333331,22,2463.11818
56.3333,90,2464.349802
89.33334,160,2466.597118
95.666695,158,2469.313736
43.666664,82,2470.438886
98.6667,160,2472.593127
95.33342,160,2474.754085
32.66667,53,2475.481156
95.33337,160,2477.67241
96.00002,160,2479.854456
95.33337,160,2481.996157
45.0,84,2483.10334
45.66665,84,2484.307
24.000006,45,2484.946408
33.666664,52,2485.672287
42.333324,80,2486.758358
21.66667,34,2487.233631
17.999992,37,2487.726
14.333332,22,2488.019226
71.99999,119,2489.612594
28.333338,44,2490.194251
24.666672,41,2490.735513
33.666676,58,2491.535059
98.000046,160,2493.636641
19.000002,38,2507.697896
42.33333,64,2508.695626
54.666637,99,2510.765778
33.000008,52,2511.480069
23.000002,48,2512.132526
92.00007,160,2514.361876
59.333286,105,2515.833243
16.333332,26,2516.217973
37.999996,73,2517.180602
94.00006,160,2519.408403
31.66667,58,2520.216738
20.333332,30,2520.618768
13.666666,20,2520.90399
89.66668,144,2522.91974
95.33334,160,2524.969834
76.333336,114,2526.551689
99.333374,160,2528.807817
34.999996,64,2529.600415
45.66666,72,2530.602297
97.3334,160,2532.807686
13.333333,19,2533.076712
60.666653,103,2534.524815
46.666664,71,2535.572715
63.99997,109,2537.093692
89.99999,160,2539.833389
45.999977,91,2541.142523
7.0,10,2541.293815
100.00003,160,2543.491514
92.0,160,2545.75606
63.3333,99,2547.126725
102.666695,160,2549.372401
30.000006,47,2550.022743
91.33339,160,2552.298929
36.333336,60,2553.138484
42.999992,74,2554.227039
74.333336,120,2555.935839
10.000001,17,2556.171221
91.33335,160,2558.430436
86.666725,160,2560.741296
29.333344,53,2561.513208
100.00005,160,2563.770554
27.333336,45,2564.450115
63.999943,115,2566.216698
34.000008,65,2567.147155
38.666653,71,2568.144719
45.666656,88,2569.916968
16.666664,29,2570.306508
22.33334,42,2570.911796
94.66671,160,2573.168415
97.33336,160,2575.458531
94.66669,160,2577.762694
93.99999,160,2596.441039
4.666666,11,2596.603876
91.33336,160,2598.806886
8.333334,14,2599.016941
8.000001,13,2599.217787
5.6666665,8,2599.339344
35.999996,55,2600.088392
34.666668,63,2601.004891
8.0,13,2601.218873
62.66664,93,2602.566751
46.66666,83,2603.668604
21.000002,38,2604.239784
12.999998,22,2604.551474
96.0,160,2606.752819
53.999966,89,2607.981627
33.000004,56,2608.748424
59.333298,107,2610.301219
35.333336,67,2611.276376
100.6667,160,2613.525214
46.999973,90,2615.254752
42.666656,67,2616.18353
54.99999,78,2617.310281
13.999996,33,2617.780205
46.333317,74,2618.805001
16.666666,25,2619.148772
34.333336,62,2620.007926
96.00002,160,2622.323143
47.333324,75,2623.390552
92.00002,160,2625.708428
36.666668,75,2626.772511
51.333317,93,2628.116693
40.000004,71,2629.113477
38.66667,57,2629.916296
92.000015,160,2632.167867
17.999998,33,2632.606979
88.66666,160,2634.864162
32.66667,47,2635.496473
93.33339,160,2637.758376
48.666656,75,2638.887224
90.6667,147,2640.919107
64.99996,98,2642.262113
43.66666,64,2643.163225
29.333345,53,2644.422925
16.666664,31,2644.879071
37.333336,67,2645.815536
94.000046,160,2648.005139
92.66673,160,2650.244216
95.33336,160,2652.493621
61.333298,99,2653.791024
95.33334,160,2656.043023
6.0,9,2656.165319
33.0,50,2656.901299
100.00001,160,2659.155815
98.00001,160,2661.406813
81.66668,128,2663.19546
25.000002,50,2663.897388
48.33332,82,2665.071681
32.333344,58,2665.878781
20.333338,44,2666.518989
91.66671,148,2682.911349
34.333336,54,2683.854945
96.66669,160,2686.396777
22.333334,34,2687.000734
90.00006,160,2690.243383
55.66664,86,2691.614999
94.66668,160,2694.407243
61.66665,92,2695.939599
35.333336,55,2696.970423
49.666645,92,2698.525828
49.33331,85,2699.898478
94.66671,160,2702.686426
25.000002,50,2703.604435
28.66667,43,2704.355917
59.66664,94,2705.814883
35.999996,55,2706.962941
84.000015,135,2709.459043
69.0,114,2711.358045
50.333324,88,2712.845376
54.99998,92,2714.336603
30.333336,54,2715.145933
92.666695,160,2717.710395
57.999985,97,2719.361176
59.3333,107,2720.957476
94.00003,160,2723.632222
21.66667,40,2724.180315
86.66671,160,2726.481483
17.33333,33,2726.939453
98.00002,160,2729.18714
99.33338,160,2731.618857
44.333324,80,2732.781773
14.999999,26,2733.139538
18.666666,43,2733.709923
96.666695,160,2735.951308
91.33336,160,2738.224962
42.999992,70,2739.241504
88.00002,160,2741.532495
30.000008,49,2742.227451
71.66664,112,2743.777566
29.666672,48,2744.454579
54.999958,92,2745.72291
62.333313,114,2747.316249
13.999996,29,2747.747623
94.00005,160,2750.068298
71.33332,123,2751.670481
16.333332,24,2752.012633
9.333333,21,2752.828542
31.000013,56,2753.620592
94.000015,160,2755.884418
53.999977,89,2757.134008
95.33338,160,2759.362377
92.00003,160,2773.859651
35.0,60,2774.688135
96.66665,160,2776.885167
40.333336,70,2777.863126
94.66669,160,2779.868016
69.99997,119,2781.521693
94.666695,160,2783.751691
14.666663,27,2784.128248
52.999966,98,2785.457876
95.33335,160,2787.72706
95.33335,160,2789.985896
39.66666,66,2790.921436
35.999996,59,2791.763653
16.999998,32,2792.214326
90.66667,160,2794.980444
65.99998,107,2796.508855
99.3334,160,2798.830484
50.999973,94,2800.209422
23.333336,37,2800.724545
59.666637,102,2802.115977
13.666663,28,2802.512853
31.666676,54,2803.293206
11.999998,23,2803.637233
37.999996,69,2804.595429
67.999985,117,2806.269508
42.66665,87,2807.557156
98.666725,160,2809.934053
6.3333335,10,2810.072886
18.333332,38,2810.601388
93.33335,160,2812.884009
91.333374,160,2814.930148
100.66675,160,2817.179702
85.0,148,2819.254543
37.666664,68,2820.246629
43.33332,69,2821.224451
89.33336,160,2823.927718
24.333336,38,2824.468392
7.0,12,2824.644929
48.999996,84,2825.861256
85.33335,147,2827.770562
21.333334,33,2828.251873
90.00003,160,2830.497364
31.333344,53,2831.266379
42.33332,80,2832.398684
89.33332,160,2834.708575
95.333336,160,2836.913018
16.999994,40,2837.47708
50.666653,85,2838.705763
64.33328,116,2840.317507
46.999996,78,2841.378171
17.999998,31,2841.813501
93.33335,160,2858.119638
94.00002,160,2860.428735
90.666725,160,2862.688001
19.666668,34,2863.198447
5.9999995,13,2863.368983
98.666695,160,2865.653584
90.66671,160,2868.421992
96.00004,160,2870.718929
50.99999,94,2872.065282
47.666653,80,2873.196299
89.33343,160,2875.410212
74.33331,128,2877.170726
44.999996,70,2878.17248
6.0,9,2878.303927
98.66668,160,2880.543895
92.00002,160,2882.786052
98.666695,160,2885.020249
17.666666,28,2885.418658
90.00003,160,2887.620532
48.33332,80,2888.778774
96.66669,160,2891.04233
11.000001,20,2891.346971
64.99994,122,2893.063888
89.33333,149,2895.159325
95.33335,160,2897.862796
87.999985,160,2900.107114
50.999977,80,2901.138413
57.999966,107,2902.576874
15.333331,33,2903.054104
37.333324,69,2904.026308
6.3333335,16,2904.25811
28.666674,57,2905.0841
98.000046,160,2907.29836
34.333336,52,2908.059373
90.0,160,2910.291393
69.66664,110,2911.810915
29.333338,57,2912.598705
92.00009,160,2914.958231
36.33333,60,2915.79572
54.33331,100,2917.129595
39.33333,67,2918.056024
94.66667,160,2920.323547
42.666653,75,2921.298428
64.999954,106,2922.813509
100.000046,160,2925.46664
96.000046,160,2928.070957
99.3334,160,2944.485924
30.66667,47,2945.141827
71.66669,122,2946.857898
93.33337,143,2948.704049
40.333324,68,2949.668911
50.333317,84,2950.825671
90.66669,160,2953.155144
22.666668,39,2953.733144
11.999998,25,2954.125653
21.0,40,2954.705471
88.6667,160,2956.972104
31.333342,57,2957.761993
27.000006,44,2958.434422
29.33335,57,2959.238731
95.33338,160,2961.4796
98.666695,160,2963.60563
35.33333,77,2964.718857
12.0,29,2965.115579
87.33338,160,2967.364295
88.66668,160,2970.137149
49.99999,77,2971.234954
24.666677,47,2971.927912
18.333334,34,2972.461263
94.66667,160,2974.695974
54.666637,93,2976.001846
43.99999,89,2977.261229
37.333332,71,2978.226176
10.666666,23,2978.575076
92.66672,160,2980.813913
94.66667,155,2982.996345
72.33332,110,2984.533604
3.6666665,8,2984.654404
53.33331,97,2986.008385
51.666656,80,2987.143674
2.6666667,5,2987.215377
1.0,2,2987.248137
58.666645,87,2988.333822
9.0,16,2988.548958
40.333332,62,2989.430698
32.666676,57,2990.254136
78.00002,160,2992.515867
59.999977,99,2993.993821
90.6667,160,2996.240295
100.000046,160,2998.798053
43.999985,71,2999.813956
97.66669,160,3002.059307
91.33338,160,3004.252908
33.333336,65,3005.17659
16.333332,24,3005.530292
96.66669,160,3007.78978
94.66672,160,3010.077044
25.000004,48,3010.690458
81.000015,126,3012.480786
92.66668,160,3028.695394
19.999998,39,3029.270526
48.333324,82,3030.498314
48.66665,87,3031.756408
93.33335,160,3034.435966
61.666637,100,3036.718928
91.33344,160,3039.41839
30.666674,53,3040.545569
95.3334,160,3042.882079
11.333331,25,3043.814902
94.00003,160,3046.13596
3.9999998,9,3046.278643
43.333324,87,3047.527017
101.33335,160,3049.834874
45.99999,81,3051.030509
54.333305,94,3052.504785
94.00001,160,3054.796494
24.66667,51,3055.572148
25.666677,54,3056.393756
94.66671,160,3058.664175
94.00002,160,3061.017709
32.33334,48,3061.724185
10.333332,22,3062.036874
98.00007,160,3064.16803
94.00002,160,3066.465783
91.333374,160,3068.776668
41.333317,73,3069.806132
96.00004,160,3072.078051
53.99997,101,3074.020992
10.999999,18,3074.324845
31.666672,54,3075.101176
59.66664,88,3076.348771
44.33331,88,3077.613227
59.999973,97,3079.025512
100.00004,160,3081.133265
40.0,61,3082.01757
30.00001,51,3082.724919
93.333336,160,3084.972887
95.333374,160,3087.256522
6.6666675,13,3087.441417
33.000004,58,3088.284019
20.66667,41,3088.846496
27.333336,41,3089.415645
92.33335,160,3091.701657
45.999992,77,3092.717209
59.33328,109,3094.269689
12.999999,24,3094.641171
31.333342,51,3095.389042
97.333336,160,3097.681128
101.333374,160,3099.741818
42.33332,74,3100.82861
48.333317,72,3101.757553
103.33338,160,3120.419655
62.66663,101,3121.800623
16.666662,31,3122.242894
43.666645,78,3123.318512
30.333342,50,3124.031592
10.999999,18,3124.304284
58.333305,94,3125.60593
95.33337,160,3127.670281
17.999996,29,3128.070448
3.3333335,5,3128.130719
48.66664,81,3129.226071
92.666725,160,3131.228771
88.00002,160,3133.53505
60.666626,113,3135.167733
38.333332,58,3136.015168
29.000011,62,3136.926028
56.999954,102,3138.413529
7.0,12,3138.578096
102.00008,160,3140.824
40.666656,71,3141.857779
90.66667,160,3144.446806
92.66672,160,3146.700551
50.999977,82,3148.312263
28.000004,51,3149.091927
39.999992,71,3150.191821
34.333336,60,3151.034443
10.0,15,3151.272519
95.33335,160,3153.486473
92.66669,160,3155.531584
69.999954,121,3157.211816
67.66661,124,3158.946906
35.33334,59,3159.794888
13.333331,25,3160.144174
20.666668,39,3160.676168
89.33337,147,3162.799882
44.66666,73,3163.80318
29.00001,54,3164.519048
35.000004,68,3165.481499
44.999992,78,3166.535863
49.66664,80,3167.701435
19.666666,38,3168.262601
16.999998,30,3168.674332
94.66669,160,3170.955426
13.333331,25,3171.322514
13.333332,33,3171.776529
13.999995,29,3172.208003
47.333317,73,3173.277267
35.33335,63,3174.211705
46.333317,80,3175.336535
1.6666667,4,3175.393884
46.33333,88,3176.616051
81.33336,145,3179.177505
34.666676,65,3180.086075
45.666656,68,3181.07132
10.666667,19,3181.338564
98.000046,160,3183.54784
47.666656,78,3184.624346
21.000002,34,3185.103176
13.999998,23,3185.411891
98.666695,160,3187.612734
97.33337,160,3189.905414
90.666695,160,3208.891429
94.66668,160,3211.13366
25.333336,39,3211.658543
98.66667,160,3213.875049
68.99998,112,3215.431882
67.99998,119,3217.10905
83.333374,147,3219.183673
28.66667,53,3219.923838
9.666666,18,3220.177556
65.66663,108,3221.69347
52.666645,93,3223.401873
43.66666,68,3224.349785
15.666664,30,3224.752049
40.999992,66,3225.589648
96.666695,160,3227.809651
18.666668,33,3228.282812
21.333334,37,3228.792517
34.000008,55,3229.526721
41.999985,77,3230.653147
34.666676,63,3231.535925
97.33334,160,3233.750437
95.333374,160,3235.986617
22.333338,40,3236.555031
42.333317,70,3237.50599
79.99999,129,3239.357422
27.666674,50,3240.048899
64.99998,108,3241.5965
98.66673,160,3243.983815
93.33338,160,3246.244748
16.333332,28,3246.641286
41.66666,62,3247.463053
37.999992,65,3248.394391
38.666656,63,3249.233125
5.9999995,13,3249.418635
34.999996,60,3250.276809
2.6666667,5,3250.347043
100.00005,160,3253.031335
37.333344,65,3253.975346
99.33342,160,3256.300009
48.66666,85,3257.492369
97.33335,160,3259.715137
6.6666665,15,3259.929259
51.99999,73,3260.942314
88.000015,160,3263.215673
98.00005,160,3265.468195
92.00009,160,3267.650083
33.666668,60,3268.503944
90.00002,160,3270.74745
44.999996,68,3271.862845
32.666664,63,3272.746716
3.6666665,8,3272.861599
92.66666,160,3275.163194
61.99996,109,3276.669219
72.66666,127,3290.495103
22.666672,37,3291.02503
100.00002,160,3293.25033
98.00005,160,3296.089147
101.3334,160,3298.189555
63.33331,101,3299.601796
98.66673,160,3301.678686
23.333336,45,3302.322898
11.333333,17,3302.578785
53.66664,100,3304.142299
34.66668,69,3305.109061
55.66664,88,3306.282838
68.999985,122,3307.924153
17.666666,28,3308.360802
56.33332,84,3309.404691
93.33339,160,3311.479352
8.666666,15,3311.694581
25.000002,52,3312.439564
28.333336,56,3313.229505
47.666656,76,3314.359062
41.333332,73,3315.286273
97.33338,160,3317.495686
100.00004,160,3319.733418
68.99998,114,3321.263747
5.333333,13,3321.475297
43.999992,73,3322.971199
23.666672,40,3323.545692
88.66667,160,3325.602353
92.00001,160,3327.86317
96.00004,160,3330.144464
76.33336,126,3331.915757
95.33339,160,3334.216773
35.333336,65,3335.163359
32.000008,59,3336.043896
28.333345,62,3337.012607
23.666672,40,3337.612794
87.66665,150,3339.568273
24.333332,42,3340.123847
17.999998,35,3340.598344
42.333317,80,3341.784942
20.666666,35,3342.32789
100.66672,160,3344.509483
103.33338,160,3346.41517
100.00003,160,3348.773957
94.66673,160,3351.2257
27.000008,44,3352.428459
98.00005,160,3354.437173
55.999985,103,3355.802994
22.66667,37,3356.335763
38.666668,71,3357.446464
45.66665,86,3358.770777
98.66671,160,3361.237929
21.333334,33,3361.710557
76.66665,135,3377.748842
68.666664,109,3379.324645
55.666656,90,3380.738465
66.33329,112,3382.453517
21.666666,44,3383.187158
98.66671,160,3385.629256
0.33333334,2,3385.672774
92.000015,160,3387.986503
3.6666665,8,3388.119777
84.00002,160,3390.624539
9.0,16,3390.862628
42.333332,66,3391.906653
63.666634,106,3393.619623
54.99997,90,3395.073241
42.33333,66,3396.133974
17.999996,33,3396.62454
27.333336,41,3397.798544
64.66664,93,3399.283168
60.999966,104,3400.879049
67.66663,116,3402.739125
21.000002,34,3403.300372
100.00005,160,3405.618243
100.000015,160,3408.167637
91.33334,160,3410.848935
42.666653,73,3412.046401
32.666676,59,3412.97876
56.333317,92,3414.517585
38.66666,61,3415.562914
7.6666675,16,3415.868346
22.333342,50,3416.704748
48.333324,68,3417.85485
11.333332,25,3418.264692
97.33338,160,3420.986125
36.999992,64,3422.067849
65.666626,108,3423.920464
94.00005,160,3426.626988
11.999998,23,3427.041886
53.66665,84,3428.489763
9.0,14,3428.73088
83.333336,137,3431.09324
96.00005,160,3434.502883
97.33334,160,3437.27852
96.00005,160,3440.204636
42.333324,66,3441.353387
31.000008,52,3442.321963
28.333342,48,3443.211591
9.666666,18,3443.553197
93.33337,160,3446.407685
104.66673,160,3449.309924
43.666664,74,3450.818579
10.666666,17,3451.158034
76.33334,116,3453.344503
39.333336,73,3454.715495
11.333333,21,3455.102873
94.66667,160,3458.19956
95.33335,160,3485.485261
30.33334,54,3486.691829
28.333338,50,3487.773235
52.99998,86,3489.681191
31.666674,60,3491.055833
49.333317,75,3492.73279
20.000002,39,3493.554318
32.333336,54,3494.69633
37.333336,67,3496.997173
16.666664,29,3497.684104
22.999998,44,3498.740886
49.66666,84,3500.804634
18.333332,28,3501.509921
65.3333,99,3503.902426
15.33333,31,3504.655079
96.000046,160,3508.580883
28.33334,48,3509.756716
96.666725,160,3514.057081
95.999985,160,3518.279629
11.333333,23,3518.89822
47.99999,85,3520.975801
17.666666,28,3521.6252
25.66667,50,3522.870291
72.999985,116,3525.922668
61.666637,98,3528.460381
52.33332,96,3530.961442
7.6666675,16,3531.379053
45.66666,74,3533.333001
89.33332,160,3537.627605
14.999998,26,3538.326725
12.999998,22,3538.929581
49.66665,80,3541.033957
34.333336,56,3542.418732
49.999977,83,3544.414794
41.999996,63,3545.975791
35.333332,57,3547.457407
54.999985,86,3550.619175
17.333332,31,3551.409737
13.999998,25,3552.074365
41.33332,69,3553.791538
51.666637,84,3555.893949
36.666668,57,3557.284716
49.333313,87,3559.636678
99.3334,160,3563.169781
38.999996,72,3564.750513
98.666695,160,3568.170741
46.666653,83,3569.759018
29.666677,52,3570.696578
42.999996,76,3572.242491
26.333336,40,3572.985217
18.999998,28,3573.493913
62.666634,109,3575.586341
19.999996,43,3576.384758
19.000002,32,3577.012061
5.0,8,3577.157846
17.666666,28,3577.654793
6.333334,18,3578.006471
96.00003,160,3580.878698
56.33331,98,3582.609385
17.666666,40,3583.314845
22.66667,39,3583.944116
51.999973,89,3585.480547
90.66672,151,3587.982428
19.666666,30,3588.52082
27.666674,54,3589.658481
17.333334,35,3590.380148
26.66667,47,3592.048571
15.333331,27,3592.594888
53.66666,88,3594.441856
27.666668,54,3595.551942
11.333333,17,3595.830633
53.66665,96,3597.791204
97.333374,160,3620.494378
3.0,6,3620.62209
50.333317,84,3622.219016
18.999996,36,3622.888945
10.333334,26,3623.394064
65.99996,117,3625.60115
57.333317,97,3627.244379
17.333332,33,3627.838448
23.333334,37,3628.425086
105.33337,160,3630.890031
50.666653,91,3632.667433
36.000004,75,3634.088827
97.33339,160,3636.773616
7.0000005,14,3637.065762
96.6667,160,3640.0334
94.66669,160,3642.726115
99.33337,160,3645.721838
53.666645,92,3647.460861
4.0,7,3647.639778
98.000015,160,3651.321781
24.000004,47,3652.145573
46.999992,68,3653.431438
30.333338,54,3654.44823
54.999985,88,3656.253372
45.99999,73,3657.677367
98.00004,160,3660.766963
94.666695,160,3664.16513
12.333333,18,3664.447626
46.33332,82,3666.084601
91.666695,154,3669.194469
11.0,18,3669.516591
17.999998,29,3670.04785
28.666672,47,3671.010917
62.99997,106,3673.000064
26.000002,37,3673.805727
3.3333335,5,3673.895993
71.33332,123,3676.415067
33.66667,66,3677.675766
90.66669,160,3681.005693
75.00001,120,3683.588333
66.3333,104,3685.551352
10.0,17,3685.938162
47.99999,81,3687.621611
99.33337,160,3691.407351
90.666695,160,3694.540206
26.666668,51,3695.575874
47.999985,77,3697.140171
42.333324,72,3698.795465
11.999998,25,3699.356161
58.999973,94,3701.466101
1.6666667,4,3701.543718
94.333374,158,3705.039134
92.66671,160,3708.546614
64.333305,94,3710.718354
48.333317,86,3712.505417
100.66669,160,3715.727994
34.666664,67,3717.264535
97.33335,160,3745.355236
3.9999998,9,3745.572475
37.66667,62,3747.011986
98.000084,160,3750.608687
41.333336,73,3752.362122
41.0,74,3754.126488
29.333338,51,3755.310562
23.33333,45,3756.382816
7.0,12,3756.677618
94.00001,160,3760.606174
2.6666667,5,3760.743629
80.0,133,3765.287195
65.3333,109,3768.281709
18.333336,30,3769.050225
82.0,131,3772.483386
50.666656,85,3774.70623
86.000046,160,3778.625063
71.66668,126,3781.311198
94.000046,160,3784.840686
86.00001,135,3787.795779
9.000001,18,3788.183418
73.0,118,3790.480271
24.000004,39,3791.255242
86.6667,160,3794.370996
80.33334,132,3796.90499
31.000008,56,3797.974431
91.33333,160,3800.851159
15.999998,31,3801.417675
25.666672,42,3802.116465
23.333336,37,3802.753124
52.666645,79,3804.186041
61.999966,103,3806.004285
43.666656,72,3807.935676
58.3333,94,3809.515278
57.666645,100,3811.231901
59.999977,117,3813.203997
77.999985,131,3815.432389
67.66662,118,3817.44071
4.0,7,3817.556879
92.66672,160,3820.140117
95.33334,160,3822.674636
40.666668,67,3823.757054
3.3333335,5,3823.849477
96.66672,160,3826.419028
11.666666,20,3826.741491
34.66667,59,3827.66904
98.66669,160,3830.180763
5.0,8,3830.305585
93.33336,160,3832.783548
80.0,123,3834.697819
1.0,2,3834.732732
59.999966,105,3836.335304
96.000046,160,3838.742645
54.3333,104,3840.816434
92.00002,160,3843.164477
54.333317,100,3856.510416
42.999996,80,3857.733224
78.66666,133,3859.709871
95.33336,157,3861.877669
52.33331,82,3863.085939
48.99999,78,3864.150465
97.3334,160,3866.566246
95.33336,160,3868.926494
57.666634,96,3870.254764
61.999966,105,3871.805295
91.00004,152,3874.111671
97.3334,160,3876.591337
55.999977,97,3878.113924
95.33335,160,3880.568287
82.00003,127,3882.512824
42.666656,75,3884.181907
59.3333,107,3885.815574
96.00007,160,3888.147862
49.666637,82,3889.477098
47.99998,81,3890.761518
64.33332,112,3892.559505
0.33333334,2,3892.591027
29.666674,48,3893.34744
43.33333,75,3894.547907
59.333305,97,3896.085784
32.66667,55,3896.950933
39.999992,63,3897.942799
22.333334,38,3898.583857
99.33336,157,3900.903186
56.66665,93,3902.278913
3.0,6,3902.379765
19.333332,37,3902.982276
26.333334,42,3903.658306
99.333374,160,3906.233278
12.333333,24,3906.632652
96.6667,160,3909.276021
71.666664,114,3911.118165
28.333345,64,3912.17431
44.33332,78,3913.460794
39.666656,70,3914.562578
90.666664,160,3917.843715
100.666725,160,3920.289288
16.33333,30,3920.782175
99.33339,160,3923.352984
85.6667,144,3926.248179
44.999992,68,3927.396146
100.66668,160,3930.168454
96.66667,160,3932.996017
94.66668,160,3952.360186
97.333374,160,3955.479578
92.0001,160,3958.610983
94.000015,160,3961.574328
58.999966,112,3963.847498
93.33334,160,3967.155626
84.666695,160,3970.52602
52.666634,93,3973.319347
18.666664,33,3974.055064
48.99999,82,3975.738021
46.666656,73,3977.19405
33.33334,51,3978.334841
62.99996,112,3980.888308
94.00004,160,3984.578204
54.3333,98,3986.765438
20.000004,35,3987.55471
100.00004,160,3991.409615
42.666653,87,3993.552759
87.33341,160,3997.424659
94.00006,160,4001.492159
1.0,2,4001.558356
47.333317,83,4003.75829
6.0,9,4003.986574
91.33338,160,4007.893013
93.333374,145,4010.877954
46.999996,90,4012.837569
33.66667,56,4013.915147
87.333374,160,4017.262507
98.66667,160,4021.14238
38.333332,62,4022.357416
92.66671,160,4025.489617
63.333305,95,4027.349973
72.66667,133,4029.768058
39.33334,75,4031.145241
26.333338,46,4032.006593
42.333317,76,4033.37836
54.666645,95,4035.067018
1.0,2,4035.110982
97.33335,160,4037.969632
4.333333,8,4038.110797
86.666695,137,4040.482506
55.66665,88,4041.900639
93.33336,160,4044.835699
15.333328,33,4045.394843
64.33329,114,4047.41038
41.666656,68,4048.424676
40.000004,65,4049.46042
34.33334,66,4050.5175
22.666668,43,4051.219705
48.999973,82,4052.510169
96.66674,160,4072.440657
89.000015,136,4074.995314
37.999996,65,4075.95559
30.000011,57,4076.803546
67.66666,114,4078.455038
97.33335,160,4080.785039
47.666645,76,4081.930255
96.6667,160,4084.242597
34.333336,58,4085.115244
36.666656,67,4086.094171
41.33332,71,4087.148595
73.99999,115,4088.927683
57.999977,91,4090.268131
57.33331,91,4091.626982
71.999985,119,4093.408669
16.999996,42,4094.06932
22.666668,47,4094.714947
98.666725,160,4097.090409
88.66671,160,4099.505657
53.66665,88,4100.845616
61.999985,101,4102.394333
38.000004,65,4103.376338
51.66665,94,4105.35874
88.66667,160,4107.729532
72.33335,128,4109.706903
59.666645,94,4111.130052
32.333344,52,4111.955285
86.666695,155,4114.317185
97.33339,160,4116.72742
74.66666,143,4118.993429
94.66669,160,4121.457811
66.66666,113,4123.165367
14.999996,28,4123.608516
87.33341,160,4126.130613
92.66669,160,4128.685055
94.6667,160,4131.269817
100.00005,160,4133.520638
41.99999,83,4134.854313
96.666725,160,4137.963487
17.666662,36,4138.529641
93.3334,160,4141.182905
44.99998,86,4142.61399
47.999992,73,4143.791652
89.33333,160,4146.405006
97.33338,160,4148.997936
18.333334,42,4149.722987
96.66671,160,4173.234589
10.666665,19,4173.585861
97.33335,160,4176.23553
67.33332,121,4178.401951
23.66667,44,4179.212514
19.000002,44,4180.047741
51.333317,87,4181.729847
92.00001,160,4184.773733
17.333334,31,4185.37361
94.666725,160,4188.4224
64.333275,112,4190.521343
65.99996,111,4192.897382
46.333317,82,4195.179361
16.33333,30,4195.79486
55.333294,117,4198.09155
92.66674,160,4201.217036
40.33333,68,4202.576071
24.333336,54,4203.696844
93.333374,160,4206.659568
45.66666,70,4208.359166
35.999996,63,4209.765023
31.333345,65,4211.244032
92.6667,160,4214.340818
26.33334,50,4215.349496
15.666663,28,4215.889464
94.0,160,4219.139568
97.333405,160,4222.774601
26.666677,47,4223.877004
47.333313,81,4225.673783
16.33333,28,4226.323284
14.999995,32,4227.07337
96.00006,160,4230.870475
96.00007,160,4234.758301
46.33331,78,4236.58716
52.99996,92,4239.476686
34.000008,55,4240.700218
7.6666675,16,4241.076277
47.333317,79,4242.701122
57.999977,99,4244.727761
44.333332,78,4246.379643
56.333298,94,4248.343611
101.33339,160,4251.014629
81.33335,145,4253.831971
95.33339,160,4256.804189
63.999973,105,4258.754112
44.333317,82,4260.192989
18.0,37,4260.863076
20.000004,39,4261.54454
77.33334,131,4263.701914
101.33342,160,4266.179305
28.000011,51,4267.049303
67.333305,125,4269.170079
51.3333,87,4270.639704
94.66669,160,4294.373103
44.999985,84,4295.887844
38.999992,72,4297.758917
8.333334,22,4298.177389
48.66665,89,4299.800235
94.00002,160,4302.549917
90.00007,160,4305.506774
102.00004,160,4308.347205
45.999992,79,4309.560404
24.000002,37,4310.178698
41.66666,68,4311.491149
99.33334,160,4314.497883
53.999966,89,4316.182341
19.666668,32,4316.770412
48.666656,73,4318.11364
71.333336,115,4320.203315
100.00006,160,4323.191951
93.333374,160,4326.15228
28.666676,49,4326.992682
9.999999,17,4327.295898
29.333345,53,4328.113539
99.33342,160,4330.837208
71.66665,120,4333.149035
58.66663,95,4335.417145
47.999985,77,4336.902883
97.33342,160,4339.819876
